date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:08:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:37%20GMT	https://www.techno-cure.com/?p=59	D:/www.techno-cure.com_/www.techno-cure.com/index1098.html	(from https://www.techno-cure.com/services/biometric-access-control-solutions/)
06:08:39	2570/2570	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:37%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fbiometric-access-control-solutions%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed5f4c	(from https://www.techno-cure.com/services/biometric-access-control-solutions/)
06:08:39	107146/107146	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-banner7.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-banner7.jpg	(from https://www.techno-cure.com/services/biometric-access-control-solutions/)
06:08:40	6837/6837	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service7-1.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service7-1.svg	(from https://www.techno-cure.com/services/biometric-access-control-solutions/)
06:08:40	5403/5403	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service7-2.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service7-2.svg	(from https://www.techno-cure.com/services/biometric-access-control-solutions/)
06:08:40	93570/93570	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner7.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner7.jpg	(from https://www.techno-cure.com/services/biometric-access-control-solutions/)
06:08:41	2350/2350	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:39%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware-tips%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embedde41.json	(from https://www.techno-cure.com/hardware-tips/)
06:08:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:39%20GMT	https://www.techno-cure.com/?p=138	D:/www.techno-cure.com_/www.techno-cure.com/index1a26.html	(from https://www.techno-cure.com/hardware-tips/)
06:08:41	2447/2447	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:39%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware-tips%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed4007	(from https://www.techno-cure.com/hardware-tips/)
06:08:42	177699/177699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:12%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/07/7.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/07/7.jpg	(from https://www.techno-cure.com/hardware-tips/)
06:08:42	2305/2305	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:40%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fnews%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed6efe.json	(from https://www.techno-cure.com/news/)
06:08:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:40%20GMT	https://www.techno-cure.com/?p=146	D:/www.techno-cure.com_/www.techno-cure.com/indexf488.html	(from https://www.techno-cure.com/news/)
06:08:44	2402/2402	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:42%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fnews%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embedc1b2	(from https://www.techno-cure.com/news/)
06:08:44	262897/262897	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/image-03.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/image-03.jpg	(from https://www.techno-cure.com/news/)
06:08:47	185955/185955	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/image-01.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/image-01.jpg	(from https://www.techno-cure.com/news/)
06:08:47	236008/236008	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/image-02.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/image-02.jpg	(from https://www.techno-cure.com/news/)
06:08:47	24696/24696	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2000:38:43%20GMT	https://www.techno-cure.com/news/rogs-geforce-rtx-gaming-laptop/	D:/www.techno-cure.com_/www.techno-cure.com/news/rogs-geforce-rtx-gaming-laptop/index.html	(from https://www.techno-cure.com/news/)
06:08:47	25062/25062	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2000:38:44%20GMT	https://www.techno-cure.com/news/apple-launches-new-ipad/	D:/www.techno-cure.com_/www.techno-cure.com/news/apple-launches-new-ipad/index.html	(from https://www.techno-cure.com/news/)
06:08:48	24976/24976	---M-Z	200	added ('OK')	text/html	date:Thu,%2013%20Apr%202023%2000:38:46%20GMT	https://www.techno-cure.com/news/iphone5-accessory-greatly-extends-its-battery-life/	D:/www.techno-cure.com_/www.techno-cure.com/news/iphone5-accessory-greatly-extends-its-battery-life/index.html	(from https://www.techno-cure.com/news/)
06:08:48	2326/2326	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:46%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fcontact-us%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed28b0.json	(from https://www.techno-cure.com/contact-us/)
06:08:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:46%20GMT	https://www.techno-cure.com/?p=163	D:/www.techno-cure.com_/www.techno-cure.com/index4034.html	(from https://www.techno-cure.com/contact-us/)
06:08:48	2423/2423	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:46%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fcontact-us%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed4de6	(from https://www.techno-cure.com/contact-us/)
06:08:49	4287/4287	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:20%20GMT	https://www.techno-cure.com/wp-content/themes/techno-cure/new-img/bl/icon-1.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/themes/techno-cure/new-img/bl/icon-1.svg	(from https://www.techno-cure.com/contact-us/)
06:08:49	3541/3541	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:20%20GMT	https://www.techno-cure.com/wp-content/themes/techno-cure/new-img/bl/icon-3.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/themes/techno-cure/new-img/bl/icon-3.svg	(from https://www.techno-cure.com/contact-us/)
06:08:50	2375/2375	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:48%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fmacbook-repair%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed1f07.json	(from https://www.techno-cure.com/services/macbook-repair/)
06:08:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:48%20GMT	https://www.techno-cure.com/?p=60	D:/www.techno-cure.com_/www.techno-cure.com/index0721.html	(from https://www.techno-cure.com/services/macbook-repair/)
06:08:50	2470/2470	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:48%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fmacbook-repair%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embedf5f8	(from https://www.techno-cure.com/services/macbook-repair/)
06:08:51	3801/3801	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service4-01.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service4-01.svg	(from https://www.techno-cure.com/services/macbook-repair/)
06:08:51	128585/128585	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-banner-4.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-banner-4.jpg	(from https://www.techno-cure.com/services/macbook-repair/)
06:08:51	4091/4091	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service4-1.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service4-1.svg	(from https://www.techno-cure.com/services/macbook-repair/)
06:08:51	107217/107217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner-4.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner-4.jpg	(from https://www.techno-cure.com/services/macbook-repair/)
06:08:52	2380/2380	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:50%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fbackup-solution%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed988d.json	(from https://www.techno-cure.com/services/backup-solution/)
06:08:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:50%20GMT	https://www.techno-cure.com/?p=54	D:/www.techno-cure.com_/www.techno-cure.com/indexcc0f.html	(from https://www.techno-cure.com/services/backup-solution/)
06:08:52	2475/2475	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:50%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fbackup-solution%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed3cfb	(from https://www.techno-cure.com/services/backup-solution/)
06:08:53	151785/151785	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-banner6.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-banner6.jpg	(from https://www.techno-cure.com/services/backup-solution/)
06:08:53	8257/8257	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service6-3.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service6-3.svg	(from https://www.techno-cure.com/services/backup-solution/)
06:08:53	4163/4163	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service6-2.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service6-2.svg	(from https://www.techno-cure.com/services/backup-solution/)
06:08:53	82968/82968	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner6.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner6.jpg	(from https://www.techno-cure.com/services/backup-solution/)
06:08:54	2540/2540	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:52%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware%2Flaptop-miscellaneous-problems-and-possible-cure%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embede38e.json	(from https://www.techno-cure.com/hardware/laptop-miscellaneous-problems-and-possible-cure/)
06:08:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:52%20GMT	https://www.techno-cure.com/?p=64	D:/www.techno-cure.com_/www.techno-cure.com/index8cd4.html	(from https://www.techno-cure.com/hardware/laptop-miscellaneous-problems-and-possible-cure/)
06:08:54	2635/2635	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:52%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware%2Flaptop-miscellaneous-problems-and-possible-cure%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embedd3ae	(from https://www.techno-cure.com/hardware/laptop-miscellaneous-problems-and-possible-cure/)
06:08:55	2581/2581	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:53%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware%2Flaptop-touch-pad-keyboard-related-problems-and-cure%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed0fdd.json	(from https://www.techno-cure.com/hardware/laptop-touch-pad-keyboard-related-problems-and-cure/)
06:08:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:53%20GMT	https://www.techno-cure.com/?p=65	D:/www.techno-cure.com_/www.techno-cure.com/index7665.html	(from https://www.techno-cure.com/hardware/laptop-touch-pad-keyboard-related-problems-and-cure/)
06:08:55	2673/2673	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:53%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware%2Flaptop-touch-pad-keyboard-related-problems-and-cure%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed08d3	(from https://www.techno-cure.com/hardware/laptop-touch-pad-keyboard-related-problems-and-cure/)
06:08:56	2550/2550	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:54%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware%2Flaptop-display-related-problems-and-possible-cure%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed43fd.json	(from https://www.techno-cure.com/hardware/laptop-display-related-problems-and-possible-cure/)
06:08:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:54%20GMT	https://www.techno-cure.com/?p=66	D:/www.techno-cure.com_/www.techno-cure.com/index4f61.html	(from https://www.techno-cure.com/hardware/laptop-display-related-problems-and-possible-cure/)
06:08:57	2645/2645	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:55%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fhardware%2Flaptop-display-related-problems-and-possible-cure%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed5d28	(from https://www.techno-cure.com/hardware/laptop-display-related-problems-and-possible-cure/)
06:08:57	2405/2405	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:55%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Faccounting-solutions%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embedb549.json	(from https://www.techno-cure.com/services/accounting-solutions/)
06:08:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:55%20GMT	https://www.techno-cure.com/?p=46	D:/www.techno-cure.com_/www.techno-cure.com/index7ea6.html	(from https://www.techno-cure.com/services/accounting-solutions/)
06:08:58	2500/2500	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:38:56%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Faccounting-solutions%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed6208	(from https://www.techno-cure.com/services/accounting-solutions/)
06:08:59	1625/1625	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/account1.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/account1.svg	(from https://www.techno-cure.com/services/accounting-solutions/)
06:08:59	1586/1586	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/account2.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/account2.svg	(from https://www.techno-cure.com/services/accounting-solutions/)
06:09:00	751471/751471	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-banner1.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-banner1.jpg	(from https://www.techno-cure.com/services/accounting-solutions/)
06:09:00	2450/2450	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:38:58%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Factive-directory-installation%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed56ea.json	(from https://www.techno-cure.com/services/active-directory-installation/)
06:09:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:38:58%20GMT	https://www.techno-cure.com/?p=48	D:/www.techno-cure.com_/www.techno-cure.com/index94b0.html	(from https://www.techno-cure.com/services/active-directory-installation/)
06:09:01	229804/229804	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner.jpg	(from https://www.techno-cure.com/services/accounting-solutions/)
06:09:02	2545/2545	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:39:00%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Factive-directory-installation%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed2051	(from https://www.techno-cure.com/services/active-directory-installation/)
06:09:02	124307/124307	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-banner2.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-banner2.jpg	(from https://www.techno-cure.com/services/active-directory-installation/)
06:09:02	3022/3022	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service2-1-01.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service2-1-01.svg	(from https://www.techno-cure.com/services/active-directory-installation/)
06:09:03	2400/2400	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:39:01%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fantivirus-solutions%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed5e45.json	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:39:01%20GMT	https://www.techno-cure.com/?p=52	D:/www.techno-cure.com_/www.techno-cure.com/index4579.html	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:03	102086/102086	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner2.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner2.jpg	(from https://www.techno-cure.com/services/active-directory-installation/)
06:09:04	2495/2495	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:39:01%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fantivirus-solutions%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embedcae7	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:04	105760/105760	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-banner3.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-banner3.jpg	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:04	4001/4001	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service3-01.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service3-01.svg	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:04	3365/3365	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service3-1-01.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service3-1-01.svg	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:05	7658/7658	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service3-2.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service3-2.svg	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:05	109711/109711	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner3.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner3.jpg	(from https://www.techno-cure.com/services/antivirus-solutions/)
06:09:06	2455/2455	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:39:04%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fanalog-pbx-system-installation%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed11c8.json	(from https://www.techno-cure.com/services/analog-pbx-system-installation/)
06:09:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:39:04%20GMT	https://www.techno-cure.com/?p=50	D:/www.techno-cure.com_/www.techno-cure.com/index6aed.html	(from https://www.techno-cure.com/services/analog-pbx-system-installation/)
06:09:06	2550/2550	---MC-	200	added ('OK')	text/xml	date:Thu,%2013%20Apr%202023%2000:39:04%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fanalog-pbx-system-installation%2F&format=xml	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embed2ea4	(from https://www.techno-cure.com/services/analog-pbx-system-installation/)
06:09:06	128590/128590	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-banner4.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-banner4.jpg	(from https://www.techno-cure.com/services/analog-pbx-system-installation/)
06:09:07	4673/4673	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service5-2.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service5-2.svg	(from https://www.techno-cure.com/services/analog-pbx-system-installation/)
06:09:07	5077/5077	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service5-1.svg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service5-1.svg	(from https://www.techno-cure.com/services/analog-pbx-system-installation/)
06:09:07	95962/95962	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Aug%202019%2012:27:14%20GMT	https://www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner4.jpg	D:/www.techno-cure.com_/www.techno-cure.com/wp-content/uploads/2019/05/service-inner-banner4.jpg	(from https://www.techno-cure.com/services/analog-pbx-system-installation/)
06:09:08	2360/2360	---MC-	200	added ('OK')	application/json	date:Thu,%2013%20Apr%202023%2000:39:06%20GMT	https://www.techno-cure.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.techno-cure.com%2Fservices%2Fazure-cloud%2F	D:/www.techno-cure.com_/www.techno-cure.com/wp-json/oembed/1.0/embedf809.json	(from https://www.techno-cure.com/services/azure-cloud/)
06:09:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2013%20Apr%202023%2000:39:06%20GMT	https://www.techno-cure.com/?p=57	D:/www.techno-cure.com_/www.techno-cure.com/index9787.html	(from https://www.techno-cure.com/services/azure-cloud/)
